,Actual,Predicted
320,173.0,161.13263723043212
321,164.35600298284854,164.08506231846286
322,160.0,160.4735085259909
323,164.35600298284854,164.08506231846286
324,158.5,158.49612241266712
325,171.0,174.75463045555136
326,178.0,168.602762547433
327,162.3,162.45089463931464
328,170.0,166.84508600225632
329,146.0,154.10193104972544
330,142.5,154.1898148769843
331,147.0,163.76915204819716
332,164.0,169.9210199563155
333,183.0,168.602762547433
334,162.0,157.6172841400788
335,177.0,166.84508600225632
336,154.0,158.80371580807304
337,164.35600298284854,164.08506231846286
338,153.0,162.75848803472056
339,151.0,160.2537989578438
340,164.35600298284854,164.08506231846286
341,170.0,168.602762547433
342,163.0,161.13263723043212
343,156.0,163.32973291190297
344,152.0,161.22052105769097
345,171.0,166.84508600225632
346,164.35600298284854,164.08506231846286
347,172.0,157.6172841400788
348,168.0,162.45089463931464
349,164.35600298284854,164.08506231846286
350,149.5,159.81437982154964
351,174.0,163.76915204819716
352,175.0,168.16334341113884
353,155.0,157.0460392628964
354,164.5,157.6172841400788
355,172.0,161.13263723043212
356,164.35600298284854,164.08506231846286
357,154.0,160.69321809413796
358,170.0,158.49612241266712
359,176.0,171.67869650149217
360,187.0,163.76915204819716
361,164.35600298284854,164.08506231846286
362,171.0,166.84508600225632
363,164.35600298284854,164.08506231846286
364,151.5,158.05670327637296
365,174.0,160.2537989578438
366,164.35600298284854,164.08506231846286
367,160.0,161.13263723043212
368,184.0,165.08740945707964
369,165.0,159.81437982154964
370,158.0,158.05670327637296
371,157.0,156.43085247208452
372,166.0,162.01147550302048
373,174.0,169.04218168372716
374,154.0,161.57205636672631
375,162.0,173.43637304666885
376,158.0,166.40566686596216
377,157.0,153.66251191343127
378,171.0,165.08740945707964
379,181.0,166.40566686596216
380,169.0,162.01147550302048
381,160.2,162.45089463931464
382,151.0,157.35363265830227
383,149.0,158.36429667177887
384,175.0,173.875792182963
385,169.0,169.04218168372716
386,168.0,164.64799032078548
387,152.0,160.38562469873204
388,158.0,158.05670327637296
389,164.0,157.48545839919055
390,175.0,164.20857118449132
391,156.0,162.45089463931464
392,163.0,160.0340893896967
393,171.0,167.2845051385505
394,164.35600298284854,164.08506231846286
395,151.0,159.59467025340254
396,169.0,172.11811563778633
397,169.0,162.01147550302048
398,160.0,159.63861216703197
399,164.35600298284854,164.08506231846286
400,156.0,161.0447534031733
401,169.0,160.2537989578438
402,173.9,162.8903137756088
403,176.0,162.8903137756088
404,161.0,161.22052105769097
405,167.0,180.02766009108137
406,175.0,172.55753477408052
407,177.0,169.04218168372716
408,164.35600298284854,164.08506231846286
409,160.8,162.45089463931464
410,177.0,168.602762547433
411,158.7,162.01147550302048
412,157.0,170.36043909260968
413,161.0,166.84508600225632
414,170.0,171.67869650149217
415,147.5,172.55753477408052
416,154.0,157.6172841400788
417,164.35600298284854,164.08506231846286
418,171.0,163.76915204819716
419,164.0,158.05670327637296
420,143.8,157.44151648556112
421,169.1,161.57205636672631
422,184.0,177.39114527331637
423,160.0,158.4521804990377
424,172.0,171.67869650149217
425,163.0,158.62794815355537
426,159.0,159.81437982154964
427,161.0,162.01147550302048
428,175.0,170.36043909260968
429,177.0,168.602762547433
430,157.0,166.84508600225632
431,172.0,171.239277365198
432,184.0,166.84508600225632
433,175.0,174.31521131925717
434,157.0,160.07803130332613
435,156.0,162.84637186197938
436,173.0,167.2845051385505
437,164.35600298284854,164.08506231846286
438,193.0,168.16334341113884
439,171.0,160.2537989578438
440,171.0,161.13263723043212
441,177.0,158.05670327637296
442,159.0,173.34848921941
443,175.0,167.72392427484465
444,164.35600298284854,164.08506231846286
445,164.35600298284854,164.08506231846286
446,164.35600298284854,164.08506231846286
447,182.0,173.875792182963
448,159.0,169.9210199563155
449,175.0,171.239277365198
450,151.0,161.13263723043212
